sample_idx,k_4,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20
138,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
143,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
144,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
145,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
146,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
147,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
148,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
149,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
150,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
151,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
152,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
153,3,4,5,6,7,8,9,10,11,11,12,13,14,14,15,15,16
154,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
155,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
156,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
157,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
158,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
159,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
160,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
161,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
162,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
163,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
164,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
165,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
166,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
167,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
168,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
169,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
170,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
171,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
172,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
173,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
174,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
175,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
176,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
177,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
178,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
179,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
180,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
181,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
182,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
183,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
184,1,2,2,3,3,4,4,4,4,4,4,4,4,4,5,5,6
185,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4
186,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
187,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
188,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
189,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
190,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
191,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
192,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
193,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
194,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
195,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
196,1,2,2,3,3,4,4,4,4,4,4,4,4,4,5,5,6
197,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
198,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
199,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
200,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
201,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
202,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
203,2,3,3,4,4,5,5,6,6,6,7,7,7,7,8,8,9
204,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
205,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
206,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
207,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
208,3,4,5,6,7,8,9,10,11,11,12,13,14,14,15,15,16
209,3,4,5,6,7,8,9,10,11,11,12,13,14,14,15,15,16
210,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
211,2,3,3,4,4,5,5,6,6,6,7,7,7,7,8,8,9
212,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
213,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
214,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
215,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
216,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
217,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
218,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
219,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
220,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
221,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
222,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
223,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
224,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
225,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
226,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
227,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
228,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
229,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
230,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
231,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
232,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
233,3,4,5,6,7,8,9,10,11,11,12,13,14,14,15,15,16
234,3,4,5,6,7,8,9,10,11,11,12,13,14,14,15,15,16
235,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
236,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
237,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
238,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
239,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
240,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
241,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
242,3,4,5,6,7,8,9,10,11,11,12,13,14,14,15,15,16
243,3,4,5,6,7,8,9,10,11,11,12,13,14,14,15,15,16
244,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
245,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
246,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
247,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
248,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
249,3,4,5,6,7,8,9,10,11,11,12,13,14,14,15,15,16
250,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
251,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
252,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
253,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
254,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
255,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
256,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
257,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
258,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
259,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
260,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
261,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
262,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
263,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
264,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
265,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
266,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
267,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
268,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
269,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
270,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
271,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
272,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
273,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4
274,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4
275,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
276,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
277,1,2,2,3,3,4,4,5,5,5,5,5,5,5,6,6,7
278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
280,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
281,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
282,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
283,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
284,3,4,5,6,7,8,9,10,11,11,12,13,14,14,15,15,16
285,3,4,5,6,7,8,9,10,11,11,12,13,14,14,15,15,16
286,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
287,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
288,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
289,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
291,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
292,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
293,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
294,1,2,2,3,3,4,4,4,4,4,4,4,4,4,5,5,6
295,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4
296,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4
297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
298,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
299,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
300,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
301,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
302,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
303,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
304,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
305,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
306,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
307,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
308,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
309,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
310,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
311,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
312,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
313,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
314,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
315,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
316,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
317,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
318,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
319,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
320,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
321,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
322,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
323,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
324,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
325,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
326,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
327,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
328,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
329,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
330,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
331,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
332,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
333,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
334,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
335,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
336,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
337,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
338,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
339,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
340,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
341,3,4,5,6,7,8,9,10,11,11,12,13,14,14,15,15,16
342,3,4,5,6,7,8,9,10,11,11,12,13,14,14,15,15,16
343,3,4,5,6,7,8,9,10,11,11,12,13,14,14,15,15,16
344,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
345,3,4,5,6,7,8,9,10,11,11,12,13,14,14,15,15,16
346,3,4,5,6,6,7,7,8,9,9,10,10,10,10,11,11,12
347,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
348,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
349,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
350,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
351,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
352,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
353,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
354,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
355,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
356,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
357,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
358,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
359,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
360,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
361,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
362,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
363,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
365,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
366,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
367,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
368,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
369,3,4,4,5,5,6,6,7,7,7,8,8,8,8,9,9,10
370,3,4,4,5,5,6,6,7,7,7,8,8,8,8,9,9,10
371,3,4,4,5,5,6,6,7,7,7,8,8,8,8,9,9,10
372,3,4,4,5,5,6,6,7,7,7,8,8,8,8,9,9,10
373,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
374,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
375,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
376,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
377,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
378,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
379,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
380,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
381,3,4,5,6,7,8,9,10,11,12,13,14,15,15,16,17,18
382,3,4,5,6,7,8,9,10,11,11,12,13,14,14,15,15,16
383,3,4,5,6,6,7,7,8,9,9,10,11,11,11,12,12,13
