sample_idx,k_4,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20
39,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
40,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
41,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
42,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
43,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
44,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
45,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
46,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
47,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
48,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
49,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
50,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
51,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
52,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
53,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
54,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
55,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
56,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4
57,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4
58,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
59,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4
60,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
61,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
62,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
63,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
64,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
65,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
66,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4
67,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4
68,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
69,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
70,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
71,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
72,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
73,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
74,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
75,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
76,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
77,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
78,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
79,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
80,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
81,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
82,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
83,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
84,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
85,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
86,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
87,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
88,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
89,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
90,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
91,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
92,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
93,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
94,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
95,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
96,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
97,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
98,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
99,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
100,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
101,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
102,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
103,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
104,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
105,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
106,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
107,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
108,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
109,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
110,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
111,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
112,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
113,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
114,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
115,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
116,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
117,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
118,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
119,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
120,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
121,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
122,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
123,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
124,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
125,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
126,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
127,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
128,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
129,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
130,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
131,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,15
132,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
133,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
134,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
135,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
136,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
137,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
138,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
139,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
140,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
141,3,4,5,5,6,6,7,7,8,9,10,11,12,13,14,15,16
142,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
143,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
144,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
145,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
146,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
147,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
148,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
149,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
150,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
151,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
152,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
153,2,2,3,3,4,4,5,5,6,6,7,8,9,10,10,10,10
154,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
155,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
156,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
157,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
158,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
159,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
160,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
161,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
162,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
163,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
164,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
165,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
166,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
167,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
168,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
169,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
170,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
171,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
172,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
173,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
174,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
175,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
176,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
177,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
178,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
179,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
180,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
181,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
182,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
183,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
184,3,4,5,6,7,8,9,9,10,11,12,13,14,15,16,17,18
185,3,4,5,6,7,7,8,8,9,10,11,12,13,14,15,16,17
186,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
187,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
188,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
189,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
190,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
191,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
192,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
193,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
194,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
195,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
196,3,4,5,6,7,8,9,9,10,11,12,13,14,15,16,17,18
197,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
198,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
199,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
200,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
201,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
202,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
203,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3
204,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
205,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
206,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
207,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
208,2,2,3,3,4,4,5,5,6,6,7,8,9,10,10,10,10
209,2,2,3,3,4,4,5,5,6,6,7,8,9,10,10,10,10
210,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
211,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3
212,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
213,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
214,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
215,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
216,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
217,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
218,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
219,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
220,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
221,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
222,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
223,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
224,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
225,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
226,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
227,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
228,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
229,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
230,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
231,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
232,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
233,2,2,3,3,4,4,5,5,6,6,7,8,9,10,10,10,10
234,2,2,3,3,4,4,5,5,6,6,7,8,9,10,10,10,10
235,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
236,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
237,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
238,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
239,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
240,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
241,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
242,2,2,3,3,4,4,5,5,6,6,7,8,9,10,10,10,10
243,2,2,3,3,4,4,5,5,6,6,7,8,9,10,10,10,10
244,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
245,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
246,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
247,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
248,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
249,2,2,3,3,4,4,5,5,6,6,7,8,9,10,10,10,10
250,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
251,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
252,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
253,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
254,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
255,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
256,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
257,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
258,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
259,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
260,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
261,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
262,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
263,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
264,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
265,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
266,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
267,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
268,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
269,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
270,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
271,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
272,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
273,3,4,5,6,7,7,8,8,9,10,11,12,13,14,15,16,17
274,3,4,5,6,7,7,8,8,9,10,11,12,13,14,15,16,17
275,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
276,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
277,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
278,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
279,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
280,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
281,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
282,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
283,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
284,2,2,3,3,4,4,5,5,6,6,7,8,9,10,10,10,10
285,2,2,3,3,4,4,5,5,6,6,7,8,9,10,10,10,10
286,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
287,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
288,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
289,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
290,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
291,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
292,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
293,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
294,3,4,5,6,7,8,9,9,10,11,12,13,14,15,16,17,18
295,3,4,5,6,7,7,8,8,9,10,11,12,13,14,15,16,17
296,3,4,5,6,7,7,8,8,9,10,11,12,13,14,15,16,17
297,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
298,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
299,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
300,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
301,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
302,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
303,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
304,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
305,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
306,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
307,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
308,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
309,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
310,2,2,3,3,4,4,5,5,6,7,8,9,10,11,12,13,13
311,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
312,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
313,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
314,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
315,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
316,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
317,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
318,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
319,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
320,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
321,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
322,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
323,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
324,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
325,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
326,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
327,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
328,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
329,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
330,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
331,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
332,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
333,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
334,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
335,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
336,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
337,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
338,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
339,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
340,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
341,2,2,3,3,4,4,5,5,6,6,7,8,9,10,10,10,10
342,2,2,3,3,4,4,5,5,6,6,7,8,9,10,10,10,10
343,2,2,3,3,4,4,5,5,6,6,7,8,9,10,10,10,10
344,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
345,2,2,3,3,4,4,5,5,6,6,7,8,9,10,10,10,10
346,2,2,3,3,3,3,3,3,4,4,5,5,6,6,6,6,6
347,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
348,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
349,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
350,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
351,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
352,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
353,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
354,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
355,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
356,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
357,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
358,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
359,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
360,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
361,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
362,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
363,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
364,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
365,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
366,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
367,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
368,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
369,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4
370,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4
371,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4
372,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4
373,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
374,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
375,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
376,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
377,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
378,3,3,4,4,5,5,6,6,7,8,9,10,11,12,13,14,14
379,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
380,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
381,2,2,3,3,4,4,5,5,6,7,8,9,10,11,11,12,12
382,2,2,3,3,4,4,5,5,6,6,7,8,9,10,10,10,10
383,2,2,3,3,3,3,3,3,4,4,5,6,7,7,7,7,7
